scenario,orchard_id,block_id,row_id,tree_id,tree_global_id,mission_id,flight_id,orthomosaic_id,total_images,total_detected_fruits,young_count,green_count,half_count,red_count,expected_harvestable_fruit_count,current_harvest_ready_fruit_count,expected_marketable_future_production_kg_before_disease_loss,future_production_disease_loss_kg,disease_adjusted_marketable_future_production_kg,current_harvest_ready_estimated_kg_before_disease_loss,current_harvest_ready_disease_loss_kg,disease_adjusted_current_harvest_ready_kg,avg_composite_disease_index,disease_loss_factor,disease_loss_pct,avg_detection_confidence,visible_stress_score,canopy_gap_pct,tree_latitude,tree_longitude,tree_centroid_latitude,tree_centroid_longitude,orthomosaic_pixel_x,orthomosaic_pixel_y,local_x_m,local_y_m,gps_match_distance_m,gps_match_status,gps_source,mapping_method,is_simulated_gps
Optimistic,ORCHARD_02,BLOCK_02,ROW_02,O02_B02_R02_T022,O02_B02_R02_T022,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.13367640000000003,0.016041168,0.11763523200000003,0.0,0.0,0.0,30.721635000332356,0.12,12.0,0.7701755414406458,3.0,32.218994140625,26.710431189363998,88.41226263974794,26.710431189363998,88.41226263974794,4500,960,225,48,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T001,O02_B02_R03_T001,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.111397,0.01782352,0.09357348,0.0,0.0,0.0,34.82410952537578,0.16,16.0,0.8212869703769684,3.0,40.474609375,26.710503054257995,88.41120674119891,26.710503054257995,88.41120674119891,2400,1120,120,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T002,O02_B02_R03_T002,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,11,0,11,0,0,9.02,0.0,0.24507340000000002,0.029408808,0.21566459200000002,0.0,0.0,0.0,34.934282330047544,0.12,12.0,0.7857845750722018,3.0,30.9580078125,26.710503054257995,88.4112570220822,26.710503054257995,88.4112570220822,2500,1120,125,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T003,O02_B02_R03_T003,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.044558799999999996,0.011139699999999999,0.03341909999999999,0.0,0.0,0.0,43.97335200118277,0.25,25.0,0.8340260982513428,3.0,33.553955078125,26.710503054257995,88.41130730296548,26.710503054257995,88.41130730296548,2600,1120,130,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T004,O02_B02_R03_T004,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.1183593125,0.00710155875,0.11125775375,0.0,0.0,0.0,19.320712427889777,0.06,6.0,0.8111649513244629,2.0,35.602783203125,26.710503054257995,88.41135758384877,26.710503054257995,88.41135758384877,2700,1120,135,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T005,O02_B02_R03_T005,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.0710155875,0.00426093525,0.06675465225,0.0,0.0,0.0,16.17708693684263,0.06,6.0,0.722819318373998,2.0,30.5791015625,26.710503054257995,88.41140786473206,26.710503054257995,88.41140786473206,2800,1120,140,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T006,O02_B02_R03_T006,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06683820000000001,0.014036022000000002,0.05280217800000001,0.0,0.0,0.0,38.619340628943775,0.21,21.0,0.8618933359781901,3.0,31.625244140624996,26.710503054257995,88.41145814561534,26.710503054257995,88.41145814561534,2900,1120,145,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T007,O02_B02_R03_T007,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,2,0,2,0,0,1.64,0.0,0.041773875,0.00668382,0.035090055,0.0,0.0,0.0,34.668283668283664,0.16,16.0,0.8760899603366852,5.0,33.88330078125,26.710503054257995,88.41150842649863,26.710503054257995,88.41150842649863,3000,1120,150,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T008,O02_B02_R03_T008,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.0208869375,0.008354775,0.012532162500000001,0.0,0.0,0.0,71.01458019105078,0.4,40.0,0.8360699415206909,5.0,31.269775390625,26.710503054257995,88.41155870738191,26.710503054257995,88.41155870738191,3100,1120,155,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T009,O02_B02_R03_T009,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.04177387500000001,0.0626608125,0.0,0.0,0.0,61.82689264950716,0.4,40.0,0.7953602075576782,5.0,28.763183593750004,26.710503054257995,88.4116089882652,26.710503054257995,88.4116089882652,3200,1120,160,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T010,O02_B02_R03_T010,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.142031175,0.017043741,0.12498743400000001,0.0,0.0,0.0,28.372198883511388,0.12,12.0,0.8350438376267751,2.0,42.37939453125,26.710503054257995,88.4116592691485,26.710503054257995,88.4116592691485,3300,1120,165,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T011,O02_B02_R03_T011,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.026108671875000003,0.07832601562500001,0.0,0.0,0.0,56.25659622918407,0.25,25.0,0.8712077736854553,4.0,37.525390625,26.710503054257995,88.41170955003179,26.710503054257995,88.41170955003179,3400,1120,170,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T012,O02_B02_R03_T012,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,9,0,9,0,0,7.38,0.0,0.1879824375,0.046995609375,0.140986828125,0.0,0.0,0.0,36.99966286744209,0.25,25.0,0.8239942027462853,5.0,29.680908203125,26.710503054257995,88.41175983091507,26.710503054257995,88.41175983091507,3500,1120,175,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T013,O02_B02_R03_T013,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,4,0,4,0,0,3.28,0.0,0.08911759999999999,0.022279399999999998,0.06683819999999999,0.0,0.0,0.0,40.75877482006514,0.25,25.0,0.7925221621990204,3.0,40.5078125,26.710503054257995,88.41181011179836,26.710503054257995,88.41181011179836,3600,1120,180,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T014,O02_B02_R03_T014,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,7,0,7,0,0,5.739999999999999,0.0,0.14620856250000003,0.03655214062500001,0.10965642187500002,0.0,0.0,0.0,37.84894267532999,0.25,25.0,0.7780663243361882,4.0,33.299072265625,26.710503054257995,88.41186039268165,26.710503054257995,88.41186039268165,3700,1120,185,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T015,O02_B02_R03_T015,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.12532162500000002,0.031330406250000005,0.09399121875000002,0.0,0.0,0.0,41.54671861478122,0.25,25.0,0.8388176659742991,4.0,38.037353515625,26.710503054257995,88.41191067356493,26.710503054257995,88.41191067356493,3800,1120,190,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T016,O02_B02_R03_T016,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,10,0,10,0,0,8.2,0.0,0.222794,0.0556985,0.1670955,0.0,0.0,0.0,42.35585925147544,0.25,25.0,0.7366962790489197,3.0,32.48095703125,26.710503054257995,88.41196095444822,26.710503054257995,88.41196095444822,3900,1120,195,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T017,O02_B02_R03_T017,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,8,0,8,0,0,6.56,0.0,0.1670955,0.041773875,0.125321625,0.0,0.0,0.0,49.67043767854738,0.25,25.0,0.7808040082454681,4.0,33.77294921875,26.710503054257995,88.4120112353315,26.710503054257995,88.4120112353315,4000,1120,200,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T018,O02_B02_R03_T018,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06266081250000001,0.007519297500000001,0.05514151500000001,0.0,0.0,0.0,33.83945687704341,0.12,12.0,0.8771278262138367,4.0,31.541015625,26.710503054257995,88.41206151621479,26.710503054257995,88.41206151621479,4100,1120,205,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T019,O02_B02_R03_T019,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,10,0,10,0,0,8.2,0.0,0.222794,0.0556985,0.1670955,0.0,0.0,0.0,40.44278465003387,0.25,25.0,0.805899903178215,3.0,31.652099609375,26.710503054257995,88.41211179709808,26.710503054257995,88.41211179709808,4200,1120,210,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T020,O02_B02_R03_T020,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.111397,0.01782352,0.09357348,0.0,0.0,0.0,30.88096264947892,0.16,16.0,0.714819610118866,3.0,33.315673828125,26.710503054257995,88.41216207798136,26.710503054257995,88.41216207798136,4300,1120,215,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T021,O02_B02_R03_T021,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,9,0,9,0,0,7.38,0.0,0.2005146,0.05012865,0.15038595,0.0,0.0,0.0,47.12124544174188,0.25,25.0,0.7641329434182909,3.0,40.767822265625,26.710503054257995,88.41221235886465,26.710503054257995,88.41221235886465,4400,1120,220,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_03,O02_B02_R03_T022,O02_B02_R03_T022,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,9,0,9,0,0,7.38,0.0,0.1879824375,0.046995609375,0.140986828125,0.0,0.0,0.0,42.58112215965882,0.25,25.0,0.8829092052247789,5.0,28.641113281250004,26.710503054257995,88.41226263974794,26.710503054257995,88.41226263974794,4500,1120,225,56,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T001,O02_B02_R04_T001,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,8,0,8,0,0,6.56,0.0,0.1670955,0.041773875,0.125321625,0.0,0.0,0.0,51.42871306491615,0.25,25.0,0.7972342222929001,5.0,28.176025390624996,26.710574919151995,88.41120674119891,26.710574919151995,88.41120674119891,2400,1280,120,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T002,O02_B02_R04_T002,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,11,0,11,0,0,9.02,0.0,0.22975631250000003,0.05743907812500001,0.17231723437500002,0.0,0.0,0.0,42.86277707886139,0.25,25.0,0.7864120656793768,5.0,30.086181640625,26.710574919151995,88.4112570220822,26.710574919151995,88.4112570220822,2500,1280,125,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T003,O02_B02_R04_T003,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06683820000000001,0.004010292,0.06282790800000002,0.0,0.0,0.0,31.785838382218856,0.06,6.0,0.8684156735738119,3.0,32.599365234375,26.710574919151995,88.41130730296548,26.710574919151995,88.41130730296548,2600,1280,130,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T004,O02_B02_R04_T004,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,9,0,9,0,0,7.38,0.0,0.2005146,0.05012865,0.15038595,0.0,0.0,0.0,44.06131071370684,0.25,25.0,0.7881575259897444,3.0,34.9248046875,26.710574919151995,88.41135758384877,26.710574919151995,88.41135758384877,2700,1280,135,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T005,O02_B02_R04_T005,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.026108671875000003,0.07832601562500001,0.0,0.0,0.0,47.2271591293116,0.25,25.0,0.7778278350830078,4.0,30.514648437500004,26.710574919151995,88.41140786473206,26.710574919151995,88.41140786473206,2800,1280,140,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T006,O02_B02_R04_T006,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06683820000000001,0.016709550000000004,0.05012865000000001,0.0,0.0,0.0,51.474028108409335,0.25,25.0,0.9203869104385376,3.0,34.02685546875,26.710574919151995,88.41145814561534,26.710574919151995,88.41145814561534,2900,1280,145,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T007,O02_B02_R04_T007,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06683820000000001,0.016709550000000004,0.05012865000000001,0.0,0.0,0.0,39.537746469346246,0.25,25.0,0.905555526415507,3.0,37.04736328125,26.710574919151995,88.41150842649863,26.710574919151995,88.41150842649863,3000,1280,150,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T008,O02_B02_R04_T008,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.10443468750000001,0.026108671875000003,0.07832601562500001,0.0,0.0,0.0,54.437008025726016,0.25,25.0,0.8978976130485534,4.0,33.71435546875,26.710574919151995,88.41155870738191,26.710574919151995,88.41155870738191,3100,1280,155,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T009,O02_B02_R04_T009,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,7,0,7,0,0,5.739999999999999,0.0,0.1559558,0.032750718,0.12320508200000001,0.0,0.0,0.0,37.49216453082228,0.21,21.0,0.8718944532530648,3.0,31.43505859375,26.710574919151995,88.4116089882652,26.710574919151995,88.4116089882652,3200,1280,160,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T010,O02_B02_R04_T010,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,4,0,4,0,0,3.28,0.0,0.08354775,0.0208869375,0.0626608125,0.0,0.0,0.0,57.84507480475966,0.25,25.0,0.8374879658222198,5.0,28.47412109375,26.710574919151995,88.4116592691485,26.710574919151995,88.4116592691485,3300,1280,165,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T011,O02_B02_R04_T011,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06266081250000001,0.015665203125000002,0.04699560937500001,0.0,0.0,0.0,56.12080866165899,0.25,25.0,0.9049699902534485,5.0,27.231445312500004,26.710574919151995,88.41170955003179,26.710574919151995,88.41170955003179,3400,1280,170,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T012,O02_B02_R04_T012,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06683820000000001,0.016709550000000004,0.05012865000000001,0.0,0.0,0.0,53.997590203127594,0.25,25.0,0.7610306839148203,3.0,38.20751953125,26.710574919151995,88.41175983091507,26.710574919151995,88.41175983091507,3500,1280,175,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T013,O02_B02_R04_T013,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.022279399999999998,0.0013367639999999998,0.020942635999999997,0.0,0.0,0.0,29.814866760168304,0.06,6.0,0.9269348382949829,3.0,38.5751953125,26.710574919151995,88.41181011179836,26.710574919151995,88.41181011179836,3600,1280,180,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T014,O02_B02_R04_T014,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.022279399999999998,0.0055698499999999995,0.016709549999999997,0.0,0.0,0.0,36.42308130915726,0.25,25.0,0.9453189373016357,3.0,33.773681640625,26.710574919151995,88.41186039268165,26.710574919151995,88.41186039268165,3700,1280,185,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T015,O02_B02_R04_T015,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.022279399999999998,0.0013367639999999998,0.020942635999999997,0.0,0.0,0.0,27.1620215533259,0.06,6.0,0.927362859249115,3.0,36.149658203125,26.710574919151995,88.41191067356493,26.710574919151995,88.41191067356493,3800,1280,190,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T016,O02_B02_R04_T016,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.0710155875,0.0085218705,0.062493717000000004,0.0,0.0,0.0,33.182611928297014,0.12,12.0,0.9029887517293295,2.0,37.757080078125,26.710574919151995,88.41196095444822,26.710574919151995,88.41196095444822,3900,1280,195,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T017,O02_B02_R04_T017,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.0710155875,0.00426093525,0.06675465225,0.0,0.0,0.0,25.120840756439623,0.06,6.0,0.6838207443555196,2.0,36.661865234375,26.710574919151995,88.4120112353315,26.710574919151995,88.4120112353315,4000,1280,200,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T018,O02_B02_R04_T018,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.111397,0.02784925,0.08354775,0.0,0.0,0.0,47.95446318224111,0.25,25.0,0.7875701487064362,3.0,35.521240234375,26.710574919151995,88.41206151621479,26.710574919151995,88.41206151621479,4100,1280,205,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T019,O02_B02_R04_T019,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.0236718625,0.00142031175,0.02225155075,0.0,0.0,0.0,22.83740788396304,0.06,6.0,0.9392561912536621,2.0,39.77001953125,26.710574919151995,88.41211179709808,26.710574919151995,88.41211179709808,4200,1280,210,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T020,O02_B02_R04_T020,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.022279399999999998,0.0013367639999999998,0.020942635999999997,0.0,0.0,0.0,34.57284791711021,0.06,6.0,0.9437248706817627,3.0,37.377197265625,26.710574919151995,88.41216207798136,26.710574919151995,88.41216207798136,4300,1280,215,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_02,ROW_04,O02_B02_R04_T021,O02_B02_R04_T021,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.022279399999999998,0.0055698499999999995,0.016709549999999997,0.0,0.0,0.0,49.22083333333333,0.25,25.0,0.9353126883506775,3.0,37.970947265625,26.710574919151995,88.41221235886465,26.710574919151995,88.41221235886465,4400,1280,220,64,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T001,O02_B03_R01_T001,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,1,0,1,0,0,0.82,0.0,0.022279399999999998,0.0013367639999999998,0.020942635999999997,0.0,0.0,0.0,32.76926331376593,0.06,6.0,0.9653221368789673,3.0,34.987548828125,26.710718648939995,88.41241348239781,26.710718648939995,88.41241348239781,4800,1600,240,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T002,O02_B03_R01_T002,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,3,0,3,0,0,2.46,0.0,0.06683820000000001,0.016709550000000004,0.05012865000000001,0.0,0.0,0.0,54.54952274745015,0.25,25.0,0.7474166254202524,3.0,35.43701171875,26.710718648939995,88.4124637632811,26.710718648939995,88.4124637632811,4900,1600,245,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T003,O02_B03_R01_T003,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,6,0,6,0,0,4.92,0.0,0.12532162500000002,0.031330406250000005,0.09399121875000002,0.0,0.0,0.0,40.16750137474015,0.25,25.0,0.8195747137069702,4.0,36.099365234375,26.710718648939995,88.41251404416438,26.710718648939995,88.41251404416438,5000,1600,250,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
Optimistic,ORCHARD_02,BLOCK_03,ROW_01,O02_B03_R01_T004,O02_B03_R01_T004,MISSION_001,FLIGHT_ORCHARD_02,ORTHO_ORCHARD_02,1,5,0,5,0,0,4.1,0.0,0.1183593125,0.029589828125,0.088769484375,0.0,0.0,0.0,47.36726868692783,0.25,25.0,0.656456995010376,2.0,37.631591796875,26.710718648939995,88.41256432504767,26.710718648939995,88.41256432504767,5100,1600,255,80,2.1,DRONE_MATCHED,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True
